id,source_url,broker_name,title,asking_price,revenue,cash_flow,city,state,vertical,business_type,first_seen,status,hash,broker,broker_url,last_seen,raw_text,confidence,is_real_listing,reject_reason
ad9d4e2c2df0ae6758cd3acf9aecdd21,https://www.tworld.com/listings/“PULL-”-–-Own-a-85-Acre-Trap-Shooting-Paradise-in-Texas-,Transworld Business Advisors,,400000.0,,,,,,,2026-02-23T17:29:29.604986+00:00,active,,,,,,85,False,"Real estate listing (trap shooting range/land), not a business"
c41c6528971804f6b3867f2541dd15f6,https://www.tworld.com/listings/Exclusive-Opportunity-for-Absentee-Passive-Income-,Transworld Business Advisors,,400000.0,,,,,,,2026-02-23T17:29:29.605009+00:00,active,,,,,,15,False,"Insufficient listing data: missing title, location, and financial metrics. Generic 'passive income' language suggests incomplete or placeholder listing."
a7fe1c32267ae2baceafc2c1d54ca3d1,https://www.tworld.com/listings/Marine-Service-Turnkey-Opportunity-With-Real-Estate-Gulf-Coast,Transworld Business Advisors,,399000.0,,,Galveston County,Texas,auto,Marine Service,2026-02-23T17:29:29.605046+00:00,active,,,,,,45,False,Real estate listing (includes property sale)
d530ff4a825a3b1f9347f1ff155d78f5,https://www.tworld.com/listings/Vintage-Charm-Meets-Modern-Style,Transworld Business Advisors,,399000.0,,,Croix County,Wisconsin,,,2026-02-23T17:29:29.605069+00:00,active,,,,,,25,False,Insufficient listing details: no business type or vertical identifiable from title
140fc05c5510686de11fd2768ba5ae04,https://www.tworld.com/listings/High-Growth-Owner-Operated-Franchise-Opportunity-in-Northeast-OH,Transworld Business Advisors,,397000.0,,,Lake County,Ohio,,,2026-02-23T17:29:29.605125+00:00,active,,,,,,85,False,Franchise opportunity
723a10ea4a206f772b8d6aa98df9d5a9,https://www.tworld.com/listings/Pizza-Franchise-3-Staffed-Locations-Southern-WI,Transworld Business Advisors,,400000.0,,,,,food,Pizza Franchise,2026-02-23T17:29:29.605200+00:00,active,,,,,,85,False,Franchise opportunity
4b67fb01fd101f0828543d98d2dff1bc,https://www.tworld.com/listings/Profitable-Charleys-Cheesesteaks-Franchise-in-Busy-Area-near-SGV,Transworld Business Advisors,,400000.0,,,Los Angeles County,California,food,Charleys Cheesesteaks Franchise,2026-02-23T17:29:29.605203+00:00,active,,,,,,95,False,Franchise opportunity
866060cdd3ab1c226d12c32ad362c7dc,https://www.tworld.com/listings/Profitable-Central-Florida-Gourmet-Gift-Franchise-–-Growth-Area,Transworld Business Advisors,,395000.0,,,Lake County,Florida,food,Gourmet Gift Franchise,2026-02-23T17:29:29.605230+00:00,active,,,,,,85,False,Franchise opportunity
e1779b2537305fafbb4e4451471d08d6,https://www.tworld.com/listings/Top-Performing-Martial-Arts-Franchise-–-2nd-Location-Available,Transworld Business Advisors,,390000.0,,,,,other,Martial Arts Franchise,2026-02-23T17:29:29.605293+00:00,active,,,,,,85,False,Franchise opportunity listing
dfcddb1f0710ee5f2f7aa1eba637f5b9,https://www.tworld.com/listings/Established-Franchise-Auto-Repair-Business,Transworld Business Advisors,,375000.0,,,Jefferson County,Colorado,auto,Franchise Auto Repair,2026-02-23T17:29:29.605333+00:00,active,,,,,,85,False,Franchise opportunity
bd3d53602139ca0be6e022945c920b04,https://www.tworld.com/listings/Profitable-Property-Management-Company-in-Beautiful-Montana,Transworld Business Advisors,,369000.0,,,Flathead County,Montana,other,Property Management Company,2026-02-23T17:29:29.605367+00:00,active,,,,,,45,False,"Real estate listing (property management company focused on property operations, not a traditional business with transferable operations)"
842f5c7601028767a60a5df9467764c5,https://www.tworld.com/listings/Turn-Key-Rita’s-Italian-Ice-in-Prime-Publix-Center-–-Huge-Growth-,Transworld Business Advisors,,365000.0,,,Nassau County,Florida,food,Rita's Italian Ice Franchise,2026-02-23T17:29:29.605378+00:00,active,,,,,,85,False,Franchise opportunity
866ab024e63e5897208683d8be72e97d,https://www.tworld.com/listings/Franchised-Non-Medical-Home-Care-Business-for-Sale,Transworld Business Advisors,,365000.0,,,Greenwood County,South Carolina,healthcare,Franchised Non-Medical Home Care,2026-02-23T17:29:29.605382+00:00,active,,,,,,85,False,Franchise opportunity
12dbf9d97096ae5ba180a5d838e84498,https://www.tworld.com/listings/Sign-Awning-Business,Transworld Business Advisors,,360000.0,,,Withdrawn,Rhode Island,retail,Sign & Awning Business,2026-02-23T17:29:29.605404+00:00,active,,,,,,45,False,Listing withdrawn
965fed92151d76d28cf8e7fcfa8ab57d,https://www.tworld.com/listings/Attention-Absentee-Owners:-Self-Storage-Facility-for-Sale-,Transworld Business Advisors,,360000.0,,,Rhea County,Tennessee,other,Self-Storage Facility,2026-02-23T17:29:29.605415+00:00,active,,,,,,85,False,"Real estate listing, not a business operation"
2feae1b198151cf01e38df4a6f566d0a,https://www.tworld.com/listings/Franchise-Learning-Center-in-Will-County-140K-SDE,Transworld Business Advisors,,360000.0,,,Will,IL,other,Franchise Learning Center,2026-02-23T17:29:29.605419+00:00,active,,,,,,85,False,Franchise opportunity
82eff6f6f1b277b3f92f2e03630696a4,https://www.tworld.com/listings/Master-Heath-Supplement-Distributor-w-Growth-Potential-Atlanta,Transworld Business Advisors,,358722.0,,,Withdrawn,Georgia,healthcare,Health Supplement Distributor,2026-02-23T17:29:29.605430+00:00,active,,,,,,45,False,Listing withdrawn
4461dd1981a00516542d2a0f51c964ed,https://www.tworld.com/listings/Turnkey-Healthy-Fast-Food-Franchise-Opportunity-,Transworld Business Advisors,,350000.0,,,Fayette County,Georgia,food,Fast Food Franchise,2026-02-23T17:29:29.605459+00:00,active,,,,,,85,False,Franchise opportunity
6059889dfc58e73809ca32a44fdafcf4,https://www.tworld.com/listings/The-Great-Greek-FRANCHISE-OPPORTUNITY,Transworld Business Advisors,,350000.0,,,,,food,Greek Restaurant Franchise,2026-02-23T17:29:29.605489+00:00,active,,,,,,85,False,Franchise opportunity
ff7ce36792453d188c9603c0cff057d3,https://www.tworld.com/listings/Sign-and-Print-Franchise-with-strong-revenue-growth,Transworld Business Advisors,,330000.0,,,Cook County,Illinois,retail,Sign and Print Franchise,2026-02-23T17:29:29.605540+00:00,active,,,,,,85,False,Franchise opportunity
854c8c7d3c198bdb9c4c64a8708db2b2,https://www.tworld.com/listings/Profitable-Car-Care-Center-Franchise-for-Sale,Transworld Business Advisors,,329000.0,,,Page County,Illinois,auto,Car Care Center Franchise,2026-02-23T17:29:29.605548+00:00,active,,,,,,95,False,Franchise opportunity
eee249c8fabcdb20e711af1096a69beb,https://www.tworld.com/listings/Franchise-Bagel-Store-w-No-Royalties-Revenue-641k-Rent-3100-,Transworld Business Advisors,,325000.0,,,Monmouth County,New Jersey,food,Bagel Store Franchise,2026-02-23T17:29:29.605555+00:00,active,,,,,,95,False,Franchise opportunity
f42417754306fd521b7690adcc83bb75,https://www.tworld.com/listings/Fast-Growing-Cookie-Franchise-DuPage-County,Transworld Business Advisors,,325000.0,,,Page County,Illinois,food,Cookie Franchise,2026-02-23T17:29:29.605578+00:00,active,,,,,,85,False,Franchise opportunity
b047bad509e15e11a48dc02c5468a131,https://www.tworld.com/listings/Trusted-Senior-Care-Franchise –-Serving-the-South-Boston-Market,Transworld Business Advisors,,325000.0,,,Suffolk County,Massachusetts,healthcare,Senior Care Franchise,2026-02-23T17:29:29.605582+00:00,active,,,,,,85,False,Franchise opportunity
9e9df0a1abdbc46fe242a80ead3b0826,https://www.tworld.com/listings/Profitable-RV-Park-and-campground-near-popular-National-Park,Transworld Business Advisors,,325000.0,,,,,other,RV Park and Campground,2026-02-23T17:29:29.605627+00:00,active,,,,,,75,False,"Real estate listing, not a business operation"
30af9b467da04a0025d83c127b357c5e,https://www.tworld.com/listings/Gourmet-Cookie-Franchise-in-West-Houston,Transworld Business Advisors,,320000.0,,,Fort Bend County,Texas,food,Gourmet Cookie Franchise,2026-02-23T17:29:29.605661+00:00,active,,,,,,95,False,Franchise opportunity
facaa901a559ccdaa195cae00b2b017b,https://www.tworld.com/listings/Direct-Mail-Nat-l-Franchise-In-Booming-Market,Transworld Business Advisors,,350000.0,,,Mecklenburg County,North Carolina,other,Direct Mail Franchise,2026-02-23T17:29:29.605698+00:00,active,,,,,,95,False,Franchise opportunity
3e687c62b12e24ee03699721bf03a420,https://www.tworld.com/listings/Fast-Growing-Home-Improvement-Franchise,Transworld Business Advisors,,350000.0,,,Fresno County,California,construction,Home Improvement Franchise,2026-02-23T17:29:29.605773+00:00,active,,,,,,85,False,Franchise opportunity
22d6a6d833e549a2c18669e3588f4c54,https://www.tworld.com/listings/Thriving-Pizza-Franchise-for-Sale-,Transworld Business Advisors,,315000.0,,,Burke County,Georgia,food,Pizza Franchise,2026-02-23T17:29:29.605795+00:00,active,,,,,,85,False,Franchise opportunity
ac385dd15143029e61b45fbc96a6cc27,https://www.tworld.com/listings/SOLD--Top-Upstate-Pizza-ready-for-Y-O-U-w-160K-Cashflow,Transworld Business Advisors,,312406.0,,,Withdrawn,South Carolina,food,Pizza Restaurant,2026-02-23T17:29:29.605799+00:00,active,,,,,,45,False,Listing withdrawn
a09ddc661f1fe6d600cdb1da6752c883,https://www.tworld.com/listings/Franchised-Moving-Company,Transworld Business Advisors,,300000.0,,,Lucie County,Florida,other,Franchised Moving Company,2026-02-23T17:29:29.605847+00:00,active,,,,,,95,False,Franchise opportunity
2b8eb5f68f025ee215099a0ddfd7ddbd,https://www.tworld.com/listings/Ritas-Italian-Ice-Franchise-w-10-year-lease-at-only-2500-month-,Transworld Business Advisors,,349000.0,,,Kings County,New York,food,Italian Ice Franchise,2026-02-23T17:29:29.605884+00:00,active,,,,,,95,False,Franchise opportunity
33b108a4a109f6c0039fbf47d788f0f6,https://www.tworld.com/listings/Popular-Insurance-Agency-Franchise-with-Recurring-Revenue,Transworld Business Advisors,,349000.0,,,Snohomish County,Washington,other,Insurance Agency Franchise,2026-02-23T17:29:29.605922+00:00,active,,,,,,95,False,Franchise opportunity
37a76597f9b7ca8a390535bde595ff33,https://www.tworld.com/listings/Premium-Med-Spa-Space-Built-for-Scaled-Operations,Transworld Business Advisors,,300000.0,,,Denver,Denver County,healthcare,Med Spa,2026-02-23T17:29:29.605959+00:00,active,,,,,,75,False,"Real estate listing (space/location for sale, not operating business)"
1a49832dcdcfffb323daf32157090a1f,https://www.tworld.com/listings/Established-Health-and-Wellness-Franchise-,Transworld Business Advisors,,300000.0,,,Indian River County,Florida,healthcare,Health and Wellness Franchise,2026-02-23T17:29:29.606004+00:00,active,,,,,,85,False,Franchise opportunity
2afda4f51e4c18a464b3bea488c7549c,https://www.tworld.com/listings/Thriving-Dog-Boarding-Facility-with-Real-Estate-Brazoria-County,Transworld Business Advisors,,350000.0,,,Brazoria County,Texas,other,Dog Boarding Facility,2026-02-23T17:29:29.606056+00:00,active,,,,,,45,False,Listing includes real estate as primary component
aa487c58b52073f4d7cba964e940c5ae,https://www.tworld.com/listings/Thriving-Outdoor-Lighting-Franchise-with-Exclusive-Territory,Transworld Business Advisors,,350000.0,,,Duval County,Florida,landscape,Outdoor Lighting Franchise,2026-02-23T17:29:29.606086+00:00,active,,,,,,85,False,Franchise opportunity
f76f6de2f1963f3aa6a8bc4797114153,https://www.tworld.com/listings/Market-Leading-Flooring-Company-with-Multiple-Real-Estate-Assets,Transworld Business Advisors,,350000.0,,,,,construction,Flooring Company,2026-02-23T17:29:29.606105+00:00,active,,,,,,45,False,Real estate listing (includes multiple real estate assets)
37afec4f6dda39022c19db64d7a99292,https://www.tworld.com/listings/Established-Pizzeria-with-Real-Estate-New-Price,Transworld Business Advisors,,350000.0,,,Erie County,New York,food,Pizzeria,2026-02-23T17:29:29.606113+00:00,active,,,,,,45,False,Primarily a real estate listing (includes real estate in title)
d99340f75cdebfe3c59525642fb48ab6,https://www.tworld.com/listings/Popular-Cookie-Franchise-–-Newly-Opened-,Transworld Business Advisors,,349999.0,,,,,food,Cookie Franchise,2026-02-23T17:29:29.606120+00:00,active,,,,,,85,False,Franchise opportunity
86a4214281206514b9aae06182c48853,https://www.tworld.com/listings/Turn-Key-Daycare-w-Real-Estate,Transworld Business Advisors,,349900.0,,,Henry County,Ohio,healthcare,Daycare,2026-02-23T17:29:29.606135+00:00,active,,,,,,75,False,Real estate listing (includes property sale)
57964135e8b63be907486fac0b7fba81,https://www.tworld.com/listings/Well-Branded-Absentee-Italian-Restaurant-with-Real-Estate,Transworld Business Advisors,,300000.0,,,Harris County,Texas,food,Italian Restaurant,2026-02-23T17:29:29.606143+00:00,active,,,,,,45,False,"Listing appears to be primarily a real estate sale (includes real estate in URL and title), not a business operation sale"
ebdda75fce6fe58d37d39c978aa46e46,https://www.tworld.com/listings/Turnkey-Executive-Transportation-Franchise:-Flagship-Iowa-Market,Transworld Business Advisors,,300000.0,,,,,auto,Executive Transportation Franchise,2026-02-23T17:29:29.606154+00:00,active,,,,,,85,False,Franchise opportunity
06f7af3cee1905bb889e66e3fdff6290,https://www.tworld.com/listings/Exciting-New-Franchise-Opportunity-,Transworld Business Advisors,,300000.0,,,,,,,2026-02-23T17:29:29.606177+00:00,active,,,,,,95,False,Franchise opportunity
35c75c9ac9f07896fdc94feb97d33a72,https://www.tworld.com/listings/Profitable-Home-Based-Sign-Advertising-Co-–-33-Yrs-of-Success,Transworld Business Advisors,,300000.0,,,Withdrawn,Florida,other,Sign Advertising,2026-02-23T17:29:29.606196+00:00,active,,,,,,45,False,Listing withdrawn
c246111dac2ff3ac82c746492ddf5ddd,https://www.tworld.com/listings/Two-Premier-Code-Ninjas-Centers-in-South-Orange-County,Transworld Business Advisors,,300000.0,,,Orange County,California,other,Code Ninjas Centers,2026-02-23T17:29:29.606199+00:00,active,,,,,,85,False,Franchise opportunity
fdb2dbbc2eb133fedf9bf6d18b114ce1,https://www.tworld.com/listings/National-Franchise-Pool-Supply-Store-Palm-Beach-County,Transworld Business Advisors,,299900.0,,,Wellington,Palm Beach County,retail,Pool Supply Store,2026-02-23T17:29:29.606240+00:00,active,,,,,,85,False,Franchise opportunity
494b1229a329444e479861a69d65d54b,https://www.tworld.com/listings/Popular-Sports-Bar-Grill-and-Tavern-in-High-Traffic-Area,Transworld Business Advisors,,299500.0,,,Withdrawn,Florida,food,Sports Bar & Grill,2026-02-23T17:29:29.606248+00:00,active,,,,,,45,False,Listing withdrawn
8b0015b74a0e01302b5d5586afa05804,https://www.tworld.com/listings/Popular-Sports-Bar-Grill-and-Tavern-with-High-Traffic-Area,Transworld Business Advisors,,299500.0,,,Withdrawn,Florida,food,Sports Bar & Grill,2026-02-23T17:29:29.606252+00:00,active,,,,,,45,False,Listing withdrawn
d6bcaf9be0cd7ed6a7e0b87a976a2157,https://www.tworld.com/listings/Physical-Therapy-Franchise-Location-in-Plainfield-Illinois,Transworld Business Advisors,,299000.0,,,Naperville,Will County,healthcare,Physical Therapy Franchise,2026-02-23T17:29:29.606259+00:00,active,,,,,,85,False,Franchise opportunity
c07400b4d54582346461c6d620f88c22,https://www.tworld.com/listings/Franchise-Property-Management-Opportunity,Transworld Business Advisors,,299000.0,,,Beaufort County,South Carolina,,,2026-02-23T17:29:29.606285+00:00,active,,,,,,95,False,Franchise opportunity
3b20f361113151c7b7bdf89ea88093bf,https://www.tworld.com/listings/Franchise-Home-Care-Agency-with-VA-and-10-year-history-,Transworld Business Advisors,,299000.0,,,Cook County,Illinois,healthcare,Home Care Agency,2026-02-23T17:29:29.606304+00:00,active,,,,,,85,False,Franchise opportunity
78321cf0517bd01f6556f1b169d25243,https://www.tworld.com/listings/High-Demand-Territory-with-World’s-1-In-Home-Dog-Training-Brand,Transworld Business Advisors,,299000.0,,,Los Angeles County,California,other,In-Home Dog Training Franchise,2026-02-23T17:29:29.606323+00:00,active,,,,,,85,False,Franchise opportunity
5742dce4c2d22db1104eb029fc838e7d,https://www.tworld.com/listings/Physical-Therapy-Franchise-Location-in-Bolingbrook-Illinois,Transworld Business Advisors,,299000.0,,,Bolingbrook,Will County,healthcare,Physical Therapy Franchise,2026-02-23T17:29:29.606338+00:00,active,,,,,,95,False,Franchise opportunity
377512453d5130d038522a99ffbac98c,https://www.tworld.com/listings/Well-Established-Franchise-System-W-Children-Enrichment-Studio-,Transworld Business Advisors,,295000.0,,,Hillsborough County,Florida,other,Children's Enrichment Studio Franchise,2026-02-23T17:29:29.606356+00:00,active,,,,,,85,False,Franchise opportunity
b5257b094078f07e12ea05e10f307bd5,https://www.tworld.com/listings/Deli-Catering-Prepared-Foods,Transworld Business Advisors,,295000.0,,,Withdrawn,Rhode Island,food,Deli Catering,2026-02-23T17:29:29.606401+00:00,active,,,,,,45,False,Listing withdrawn
0fcad7e4cb7727d37cf5b06c402b193b,https://www.tworld.com/listings/Profitable-Edible-Arrangements-Food-Franchise-Store-For-Sale,Transworld Business Advisors,,295000.0,,,Lucie County,Florida,food,Edible Arrangements Franchise,2026-02-23T17:29:29.606412+00:00,active,,,,,,95,False,Franchise opportunity
29048a0b0d1000ca0f4d9f3ece11282e,https://www.tworld.com/listings/Shutters-Shades-Blinds-Franchise-Territory-Miami-FTL,Transworld Business Advisors,,295000.0,,,,,retail,"Shutters, Shades & Blinds Franchise Territory",2026-02-23T17:29:29.606420+00:00,active,,,,,,85,False,Franchise territory opportunity
fe6a9423113b2d4d909a287a7081bae1,https://www.tworld.com/listings/EXTREME-PRICE-REDUCTION---Successful-Franchise-Restaurant,Transworld Business Advisors,,295000.0,,,Clair County,Illinois,food,Franchise Restaurant,2026-02-23T17:29:29.606424+00:00,active,,,,,,85,False,Franchise opportunity
4385d338a973dc3afb41a3cd316fecd9,https://www.tworld.com/listings/Profitable-Mostly-Absentee-Franchise-Salon-High-End-Houston-Area,Transworld Business Advisors,,285000.0,,,Harris County,Texas,retail,Salon Franchise,2026-02-23T17:29:29.606483+00:00,active,,,,,,85,False,Franchise opportunity
e2d49ac371d4dee8b43c787a1a50f510,https://www.tworld.com/listings/This-Hot-Franchise-Burger-Joint-Needs-an-Owner-Operator,Transworld Business Advisors,,284900.0,,,Mecklenburg County,North Carolina,food,Franchise Burger Restaurant,2026-02-23T17:29:29.606506+00:00,active,,,,,,85,False,Franchise opportunity
2e1dd4c1c4f5075daa83de87c6fa16a2,https://www.tworld.com/listings/High-Traffic-Fast-Food-Franchise-for-Sale,Transworld Business Advisors,,279000.0,,,Montgomery County,Maryland,food,Fast-Food Franchise,2026-02-23T17:29:29.606554+00:00,active,,,,,,95,False,Franchise opportunity
cbf628cc8c91572603712dc292c5dd4b,https://www.tworld.com/listings/Established-Weight-Loss-And-Wellness-Center-Real-Estate-Available,Transworld Business Advisors,,279000.0,,,Sarasota County,Florida,healthcare,Weight Loss and Wellness Center,2026-02-23T17:29:29.606557+00:00,active,,,,,,45,False,Real estate listing (real estate available)
a1ae0c27ea10cae74398063a143132ae,https://www.tworld.com/listings/Mobile-Service-Franchise-423K-Revenue-Low-Overhead,Transworld Business Advisors,,275000.0,,,Baldwin County,Alabama,other,Mobile Service Franchise,2026-02-23T17:29:29.606576+00:00,active,,,,,,85,False,Franchise opportunity
b343af94509caca662f57bba8c798696,https://www.tworld.com/listings/AMAZING-Opportunity:-Nonprofit-Opportunity-with-2M-in-Assets-,Transworld Business Advisors,,275000.0,,,Pasco County,Florida,other,Nonprofit,2026-02-23T17:29:29.606595+00:00,active,,,,,,45,False,"Nonprofit opportunity, not a traditional small business for sale"
1d24240f0934ad63707f0ac296f08bd1,https://www.tworld.com/listings/Reduced-Fast-Growing-Chicken-Franchise-(15-SDE),Transworld Business Advisors,,275000.0,,,Morris County,New Jersey,food,Chicken Franchise,2026-02-23T17:29:29.606663+00:00,active,,,,,,85,False,Franchise opportunity
2c97d906552928d6344180991fabc91e,https://www.tworld.com/listings/Turnkey-1-STEM-Youth-Education-Franchise-Profitable-Chino-Hills,Transworld Business Advisors,,260000.0,,,Chino Hills,San Bernardino County,other,STEM Youth Education Franchise,2026-02-23T17:29:29.606697+00:00,active,,,,,,95,False,Franchise opportunity
1948ff817f6177e57262df7ae1de7a8f,https://www.tworld.com/listings/Unlock-A-Fantastic-Opportunity-,Transworld Business Advisors,,275000.0,,,Bradford County,Florida,,,2026-02-23T17:29:29.606779+00:00,active,,,,,,15,False,"Insufficient listing information: missing title, no business description, unable to determine business type or vertical"
3cf1e0b7c94989805eaec48de1f88f8f,https://www.tworld.com/listings/Thriving-Owner-Passive-Pizza-Franchise-in-Broward-County,Transworld Business Advisors,,275000.0,,,Broward County,Florida,food,Pizza Franchise,2026-02-23T17:29:29.606786+00:00,active,,,,,,85,False,Franchise opportunity
9622f6ce208dddd57c0faf0a9beb631e,https://www.tworld.com/listings/Beloved-Chocolate-Franchise-in-a-Rapidly-Growing-Market,Transworld Business Advisors,,270000.0,,,Johns County,Florida,food,Chocolate Franchise,2026-02-23T17:29:29.606820+00:00,active,,,,,,85,False,Franchise opportunity
5eede2d9bb1032b81e2a7933ee914ff1,https://www.tworld.com/listings/Physical-Therapy-Franchise-in-SKI-TOWN-Make-an-Offer-,Transworld Business Advisors,,269000.0,,,Archuleta County,Colorado,healthcare,Physical Therapy Franchise,2026-02-23T17:29:29.606830+00:00,active,,,,,,85,False,Franchise opportunity
4026ae4403348a3e2e78c984bfc611d4,https://www.tworld.com/listings/Landscaping-Franchise-Poised-for-Additional-Growth,Transworld Business Advisors,,269000.0,,,,,landscape,,2026-02-23T17:29:29.606834+00:00,active,,,,,,85,False,Franchise opportunity
98bf9d0a22ee1d24fc2763ee7dce4958,https://www.tworld.com/listings/Make-Your-Money-Back-In-1-Year-,Transworld Business Advisors,,250000.0,,,Richmond County,New York,,,2026-02-23T17:29:29.606916+00:00,active,,,,,,15,False,"Insufficient listing information: missing title, business type, and financial details. Title is 'nan' and no vertical can be inferred."
e64f09e5e28125d71aa164d744c3dc8b,https://www.tworld.com/listings/Staging-Company-for-Realtors-in-the-DMV,Transworld Business Advisors,,245000.0,,,County,Maryland,other,Staging Company,2026-02-23T17:29:29.606995+00:00,active,,,,,,45,False,Real estate related service (home staging for realtors); likely real estate listing rather than independent business
4dc4e144b855faf1352eedd4aba37d55,https://www.tworld.com/listings/Premier-Wedding-and-Event-Venue-and-Riverfront-Property,Transworld Business Advisors,,230000.0,,,Polk County,Oregon,food,Wedding and Event Venue,2026-02-23T17:29:29.607036+00:00,active,,,,,,45,False,"Real estate listing, not a business operation"
a20e6262b65a42b01e7e5da0f937cbff,https://www.tworld.com/listings/Residential-Property-Mgmt-Portfolio-Sacramento-SF,Transworld Business Advisors,,225000.0,,,,,other,Residential Property Management Portfolio,2026-02-23T17:29:29.607077+00:00,active,,,,,,75,False,"Real estate listing, not a business for sale"
33121312acceb68dc9bb0d135dca923b,https://www.tworld.com/listings/Turnkey-Gourmet-Cinnamon-Roll-Bakery-Franchise--**PRICE-REDUCED**,Transworld Business Advisors,,225000.0,,,York County,South Carolina,food,Cinnamon Roll Bakery Franchise,2026-02-23T17:29:29.607089+00:00,active,,,,,,95,False,Franchise opportunity
aa569302069fe89730e98b20324eff5e,https://www.tworld.com/listings/Established-F45-Fitness-Franchise-–-Turnkey-Updated,Transworld Business Advisors,,225000.0,,,,,,,2026-02-23T17:29:29.607119+00:00,active,,,,,,95,False,Franchise opportunity
c45ad2d63fd2b7354b84ec3c4e207e6c,https://www.tworld.com/listings/Turnkey-Restaurant-Space:-Fully-Renovated-Move-In-Ready,Transworld Business Advisors,,250000.0,,,,,food,Restaurant Space,2026-02-23T17:29:29.607127+00:00,active,,,,,,75,False,"Real estate listing (turnkey space rental), not an operating business"
86e2930d84b35fbb0c89458e2828d9c3,https://www.tworld.com/listings/257-Domain-Window-Treatment-Portfolio-—-SEO-AI-Search-Asset-Sale,Transworld Business Advisors,,250000.0,,,,,retail,Domain/SEO Asset Sale,2026-02-23T17:29:29.607145+00:00,active,,,,,,45,False,"Digital asset/domain sale, not a traditional operating business"
fec4019f98230d06ea8edfb471ccb868,https://www.tworld.com/listings/Turn-Key-Donut-Franchise-Available-Seller-Financing-,Transworld Business Advisors,,250000.0,,,Florence County,South Carolina,food,Donut Franchise,2026-02-23T17:29:29.607149+00:00,active,,,,,,85,False,Franchise opportunity
692297a160ce2155966b885cabbad512,https://www.tworld.com/listings/Senior-At-Home-Care-Franchise-Central-New-York-,Transworld Business Advisors,,250000.0,,,Onondaga County,New York,healthcare,Senior At-Home Care Franchise,2026-02-23T17:29:29.607185+00:00,active,,,,,,85,False,Franchise opportunity
0e7013c88f7de3c08fcfdf4913e41a57,https://www.tworld.com/listings/Profitable-Youth-STEM-Education-Franchise-(1-of-2),Transworld Business Advisors,,250000.0,,,Gwinnett County,Georgia,other,Youth STEM Education Franchise,2026-02-23T17:29:29.607193+00:00,active,,,,,,85,False,Franchise opportunity
0ba81d875d1164b260d81d9fa02ae15a,https://www.tworld.com/listings/Great-Donut-Franchise-in-a-Great-Area-in-Lancaster-County,Transworld Business Advisors,,240000.0,,,Lancaster County,Pennsylvania,food,Donut Franchise,2026-02-23T17:29:29.607219+00:00,active,,,,,,85,False,Franchise opportunity
0a92c64e8639628515f2183faecbe14c,https://www.tworld.com/listings/Franchise-Sports-Bar-For-Sale-with-Real-Estate-,Transworld Business Advisors,,239900.0,,,Cuyahoga County,Ohio,food,Sports Bar Franchise,2026-02-23T17:29:29.607249+00:00,active,,,,,,85,False,Franchise opportunity
8e0e5053cf671687eb4a714b93073988,https://www.tworld.com/listings/Turnkey-Event-Venue-with-Real-Estate-in-High-Growth-North-Texas,Transworld Business Advisors,,235000.0,,,,,other,Event Venue,2026-02-23T17:29:29.607284+00:00,active,,,,,,35,False,Real estate listing with business component; insufficient business-specific financial data
0f94bd9d0eadda3888efb5f723515da8,https://www.tworld.com/listings/Franchise-Pizza-Restaurant-Unique-Menu-12-Liquor-License,Transworld Business Advisors,,225000.0,,,Maricopa County,Arizona,food,Pizza Restaurant Franchise,2026-02-23T17:29:29.607344+00:00,active,,,,,,85,False,Franchise opportunity
84e06c5c08bda63f47377c6f692435bc,https://www.tworld.com/listings/State-of-the-Art-Locksmith-Franchise-(Huge-Potential),Transworld Business Advisors,,225000.0,,,,,auto,Locksmith Franchise,2026-02-23T17:29:29.607355+00:00,active,,,,,,95,False,Franchise opportunity
39a0788b27f2849da21a5d08762e3b54,https://www.tworld.com/listings/Multi-territory-Home-Services-Franchise-(NY-CT),Transworld Business Advisors,,225000.0,,,,,other,,2026-02-23T17:29:29.607382+00:00,active,,,,,,85,False,Franchise opportunity
006be0cce5dfcebbae735851f4660c7d,https://www.tworld.com/listings/M-1-Machine-Shop-location-including-profitable-Real-Estate,Transworld Business Advisors,,250000.0,,,,,construction,Machine Shop,2026-02-23T17:29:29.607444+00:00,active,,,,,,45,False,Real estate listing (includes profitable real estate as primary component)
2a0dd0910cc053b8df2ec83971f12f80,https://www.tworld.com/listings/Design-Your-Dream-Kitchen-Bath-With-Expert-Remodeling-Now-Today,Transworld Business Advisors,,250000.0,,,Nassau County,New York,construction,Kitchen and Bath Remodeling,2026-02-23T17:29:29.607458+00:00,active,,,,,,45,False,Appears to be a real estate/service listing rather than an operating business for sale
ff42cf7ffc226e579e9ac435669e7f7d,https://www.tworld.com/listings/Established-Franchised-Boxing-Fitness-Studio-Available-Now-,Transworld Business Advisors,,249900.0,,,Delaware County,Ohio,retail,Franchised Boxing Fitness Studio,2026-02-23T17:29:29.607555+00:00,active,,,,,,85,False,Franchise opportunity
0c21a90358cdf0b6c29ff0032b050819,https://www.tworld.com/listings/Profitable-Cleaning-Franchise-of-30-Years,Transworld Business Advisors,,249000.0,,,Grand Junction,Mesa County,cleaning,Cleaning Franchise,2026-02-23T17:29:29.607559+00:00,active,,,,,,85,False,Franchise opportunity
