id,title,asking_price,cash_flow,revenue,city,state,vertical,url,broker_name,broker_domain,description,first_seen,last_seen
16e351aa4c475e1d,Established Southern California Family Medicine Practice,707940.0,348201.0,707940.0,,CA,other,https://tinsleymedicalpracticebrokers.com/practice/family-medicine-practice-for-sale-southern-ca/,jennifer ragazzo,tinsleymedicalpracticebrokers.com,Name This field is for validation purposes and should be left unchanged. Name (Required) Message (Required) Email (Required) Phone (Required),2026-07-12T15:26:51.557191+00:00,2026-07-12T15:26:51.557191+00:00
bc061aa7054b5825,Established Family Medicine & Concierge Practice – Western Oklahoma,2500000.0,642422.0,2500000.0,,OK,other,https://tinsleymedicalpracticebrokers.com/practice/family-medicine-practice-for-sale-western-oklahoma/,jennifer ragazzo,tinsleymedicalpracticebrokers.com,X/Twitter This field is for validation purposes and should be left unchanged. Name (Required) Message (Required) Email (Required) Phone (Required),2026-07-12T15:26:51.558123+00:00,2026-07-12T15:26:51.558123+00:00
1460b9738bc2ccc2,Premier Multi-Location Medical Weight Management & Wellness Platform in Northern California,1517000.0,351000.0,1517000.0,,CA,healthcare,https://tinsleymedicalpracticebrokers.com/practice/premier-multi-location-medical-weight-management-wellness-california/,jennifer ragazzo,tinsleymedicalpracticebrokers.com,Comments This field is for validation purposes and should be left unchanged. Name (Required) Message (Required) Email (Required) Phone (Required),2026-07-12T15:26:51.558524+00:00,2026-07-12T15:26:51.558524+00:00
cee377fd521644e8,San Antonio Primary Care & Aesthetics/Weight Loss Practice,7200000.0,1520000.0,7200000.0,Austin,TX,other,https://tinsleymedicalpracticebrokers.com/practice/san-antonio-primary-care-aesthetics-weight-loss-practice/,jennifer ragazzo,tinsleymedicalpracticebrokers.com,LinkedIn This field is for validation purposes and should be left unchanged. Name (Required) Message (Required) Email (Required) Phone (Required),2026-07-12T15:26:51.559446+00:00,2026-07-12T15:26:51.559446+00:00
8ccc20578019fb9d,"Multiple Provider Internal Medicine Practice in The Woodlands, Texas",1450000.0,553000.0,1450000.0,The Woodlands,TX,other,https://tinsleymedicalpracticebrokers.com/practice/multiple-provider-internal-medicine-practice-in-the-woodlands-texas/,jennifer ragazzo,tinsleymedicalpracticebrokers.com,URL This field is for validation purposes and should be left unchanged. Name (Required) Message (Required) Email (Required) Phone (Required),2026-07-12T15:26:51.559751+00:00,2026-07-12T15:26:51.559751+00:00
f36db2febc0a6f67,Multiple Provider Internal Medicine Practice,1600000.0,520000.0,1600000.0,Austin,TX,other,https://tinsleymedicalpracticebrokers.com/practice/multiple-provider-internal-medicine-practice-for-sale-in-san-antonio/,jennifer ragazzo,tinsleymedicalpracticebrokers.com,Facebook This field is for validation purposes and should be left unchanged. Name (Required) Message (Required) Email (Required) Phone (Required),2026-07-12T15:26:51.560223+00:00,2026-07-12T15:26:51.560223+00:00
ccfe65e3c77c5ba3,Southern California Behavioral Health Practice,4000000.0,550000.0,4000000.0,,CA,other,https://tinsleymedicalpracticebrokers.com/practice/south-california-behavioral-health-practice/,jennifer ragazzo,tinsleymedicalpracticebrokers.com,Comments This field is for validation purposes and should be left unchanged. Name (Required) Message (Required) Email (Required) Phone (Required),2026-07-12T15:26:51.560563+00:00,2026-07-12T15:26:51.560563+00:00
0b7f877d3e442ffc,Dermatology Practice in Florida,4000000.0,2000000.0,4000000.0,,FL,other,https://tinsleymedicalpracticebrokers.com/practice/dermatology-practice-for-sale-florida/,jennifer ragazzo,tinsleymedicalpracticebrokers.com,LinkedIn This field is for validation purposes and should be left unchanged. Name (Required) Message (Required) Email (Required) Phone (Required),2026-07-12T15:26:51.560939+00:00,2026-07-12T15:26:51.560939+00:00
7e44391247df6648,Solo-Cardiology Practice in Central Texas,1600000.0,603000.0,1600000.0,,TX,other,https://tinsleymedicalpracticebrokers.com/practice/solo-cardiology-practice-in-central-texas/,jennifer ragazzo,tinsleymedicalpracticebrokers.com,Name This field is for validation purposes and should be left unchanged. Name (Required) Message (Required) Email (Required) Phone (Required),2026-07-12T15:26:51.561353+00:00,2026-07-12T15:26:51.561353+00:00
0dbefcebd9e02334,Pain Management Center in Arizona,3000000.0,543000.0,3000000.0,,AZ,other,https://tinsleymedicalpracticebrokers.com/practice/pain-management-center-in-arizona/,jennifer ragazzo,tinsleymedicalpracticebrokers.com,Instagram This field is for validation purposes and should be left unchanged. Name (Required) Message (Required) Email (Required) Phone (Required),2026-07-12T15:26:51.561728+00:00,2026-07-12T15:26:51.561728+00:00
d1537a28b542e6a8,Multi-Location Dermatology & Aesthetic Medicine Practice in Montana,41000000.0,,41000000.0,,MT,other,https://tinsleymedicalpracticebrokers.com/practice/multi-location-dermatology-aesthetic-medicine-practice-in-montana/,jennifer ragazzo,tinsleymedicalpracticebrokers.com,Name This field is for validation purposes and should be left unchanged. Name (Required) Message (Required) Email (Required) Phone (Required),2026-07-12T15:26:51.562125+00:00,2026-07-12T15:26:51.562125+00:00
1f93a3b9df1d44a0,Multi-Provider Pediatric Practice for Sale in Atlanta Metro Area,5700000.0,1400000.0,5700000.0,Austin,TX,other,https://tinsleymedicalpracticebrokers.com/practice/multi-provider-pediatric-practice-for-sale-in-atlanta-metro-area/,jennifer ragazzo,tinsleymedicalpracticebrokers.com,Facebook This field is for validation purposes and should be left unchanged. Name (Required) Message (Required) Email (Required) Phone (Required),2026-07-12T15:26:51.562584+00:00,2026-07-12T15:26:51.562584+00:00
348ace58c401034c,"Neurology Practice for Sale – Denver, CO",5300000.0,2000000.0,5300000.0,Denver,CO,other,https://tinsleymedicalpracticebrokers.com/practice/neurology-practice-for-sale-denver-co/,jennifer ragazzo,tinsleymedicalpracticebrokers.com,X/Twitter This field is for validation purposes and should be left unchanged. Name (Required) Message (Required) Email (Required) Phone (Required),2026-07-12T15:26:51.562850+00:00,2026-07-12T15:26:51.562850+00:00
129641af5e1c9fdf,Multi-Provider Primary Care & Sleep Medicine Practice in Southern CA,3100000.0,874000.0,3100000.0,,CA,other,https://tinsleymedicalpracticebrokers.com/practice/multi-provider-primary-care-sleep-medicine-practice-southern-ca/,jennifer ragazzo,tinsleymedicalpracticebrokers.com,Phone This field is for validation purposes and should be left unchanged. Name (Required) Message (Required) Email (Required) Phone (Required),2026-07-12T15:26:51.563344+00:00,2026-07-12T15:26:51.563344+00:00
f89546e8d0109f45,"High-Performing Multi-Provider Medical Practice in Metro Atlanta, Georgia",5700000.0,1400000.0,5700000.0,Metro Atlanta,GA,healthcare,https://tinsleymedicalpracticebrokers.com/practice/high-performing-multi-provider-medical-practice-in-metro-atlanta/,jennifer ragazzo,tinsleymedicalpracticebrokers.com,Instagram This field is for validation purposes and should be left unchanged. Name (Required) Message (Required) Email (Required) Phone (Required),2026-07-12T15:26:51.563626+00:00,2026-07-12T15:26:51.563626+00:00
9bf16991fd3af166,"Multi-Provider ENT & Sleep Medicine Practice in Santa Maria, CA",4600000.0,,4600000.0,Santa Maria,CA,other,https://tinsleymedicalpracticebrokers.com/practice/multi-provider-ent-sleep-medicine-practice-in-santa-maria-ca/,jennifer ragazzo,tinsleymedicalpracticebrokers.com,LinkedIn This field is for validation purposes and should be left unchanged. Name (Required) Message (Required) Email (Required) Phone (Required),2026-07-12T15:26:54.205509+00:00,2026-07-12T15:26:54.205509+00:00
1cc3fbdc212daaf7,Dual-Physician West Houston Psychiatry Practice for Sale,1200000.0,,1200000.0,Austin,TX,other,https://tinsleymedicalpracticebrokers.com/practice/dual-physician-west-houston-psychiatry-practice-for-sale/,jennifer ragazzo,tinsleymedicalpracticebrokers.com,URL This field is for validation purposes and should be left unchanged. Name (Required) Message (Required) Email (Required) Phone (Required),2026-07-12T15:26:54.205986+00:00,2026-07-12T15:26:54.205986+00:00
767c883170cac54b,ASC Cosmetic Surgery & Medical Spa Practice for Sale – Northern Virginia,1500000.0,,1500000.0,,VA,healthcare,https://tinsleymedicalpracticebrokers.com/practice/asc-cosmetic-surgery-medical-spa-practice-for-sale-northern-virginia/,jennifer ragazzo,tinsleymedicalpracticebrokers.com,Comments This field is for validation purposes and should be left unchanged. Name (Required) Message (Required) Email (Required) Phone (Required),2026-07-12T15:26:54.206384+00:00,2026-07-12T15:26:54.206384+00:00
74c7359a06deb24a,Beverly Hills Facial Feminization Plastic Surgery Practice for Sale,4000000.0,,4000000.0,Austin,TX,other,https://tinsleymedicalpracticebrokers.com/practice/beverly-hills-facial-feminization-plastic-surgery-practice-for-sale/,jennifer ragazzo,tinsleymedicalpracticebrokers.com,X/Twitter This field is for validation purposes and should be left unchanged. Name (Required) Message (Required) Email (Required) Phone (Required),2026-07-12T15:26:54.206813+00:00,2026-07-12T15:26:54.206813+00:00
688a09331161d808,"New Orleans Retina Specialty Medical Practice for Sale – Established, Profitable, and   Fully Equipped",4400000.0,4400000.0,4400000.0,New Orleans,LA,healthcare,https://tinsleymedicalpracticebrokers.com/practice/new-orleans-retina-specialty-medical-practice-for-sale/,jennifer ragazzo,tinsleymedicalpracticebrokers.com,Company This field is for validation purposes and should be left unchanged. Name (Required) Message (Required) Email (Required) Phone (Required),2026-07-12T15:26:54.207356+00:00,2026-07-12T15:26:54.207356+00:00
e42c42c6d2a412b5,Highly Profitable Ophthalmology and Optometry Practice for Sale in Texas Panhandle,1099000.0,,1099000.0,,TX,other,https://tinsleymedicalpracticebrokers.com/practice/ophthalmology-and-optometry-practice-for-sale-in-texas-panhandle/,jennifer ragazzo,tinsleymedicalpracticebrokers.com,LinkedIn This field is for validation purposes and should be left unchanged. Name (Required) Message (Required) Email (Required) Phone (Required),2026-07-12T15:26:54.207834+00:00,2026-07-12T15:26:54.207834+00:00
04c462a04338a824,Profitable Pulmonary and Sleep Medicine Practice for Sale in North Texas-$2M Gross Annual Revenue,2093999.9999999998,172400.0,2093999.9999999998,,TX,other,https://tinsleymedicalpracticebrokers.com/practice/pulmonary-and-sleep-medicine-practice-for-sale-in-north-texas/,jennifer ragazzo,tinsleymedicalpracticebrokers.com,Company This field is for validation purposes and should be left unchanged. Name (Required) Message (Required) Email (Required) Phone (Required),2026-07-12T15:26:54.208348+00:00,2026-07-12T15:26:54.208348+00:00
c4ae68125ab6b5cd,"Central, PA. Regenerative Medicine Practice For Sale – $2.3M Annual Gross Revenue",3000000.0,565000.0,3000000.0,Central,PA,other,https://tinsleymedicalpracticebrokers.com/practice/central-pa-regenerative-medicine-practice-for-sale/,jennifer ragazzo,tinsleymedicalpracticebrokers.com,Instagram This field is for validation purposes and should be left unchanged. Name (Required) Message (Required) Email (Required) Phone (Required),2026-07-12T15:26:54.208620+00:00,2026-07-12T15:26:54.208620+00:00
73822d252caf59a7,North Carolina Multi-Location Pediatric Practice for Sale – Two Locations,4600000.0,,4600000.0,,NC,other,https://tinsleymedicalpracticebrokers.com/practice/north-carolina-multi-location-pediatric-practice-for-sale-two-locations/,jennifer ragazzo,tinsleymedicalpracticebrokers.com,Instagram This field is for validation purposes and should be left unchanged. Name (Required) Message (Required) Email (Required) Phone (Required),2026-07-12T15:26:54.208909+00:00,2026-07-12T15:26:54.208909+00:00
50daeaa56f343f68,Business Brokerage,25000000.0,125477.0,500000.0,Oregon,WA,restaurant,https://bbcpnw.com/,"anthony wright, mba",bbcpnw.com,"BBC Pacific Northwest, LLC BBC Pacific Northwest, LLC BBC Pacific Northwest, LLC BBC Pacific Northwest, LLC BBC Pacific Northwest, LLC BBC Pacific Northwest, LLC BBC Pacific Northwest, LLC BBC Pacific Northwest, LLC 503-310-5717 Business Brokerage Business Brokerage Business Brokerage Business Brokerage Business Brokerage Business Brokerage Sales, Valuations & Consultations Contact Us Photo Gallery Our Services We Mean Business as in Business Brokerage - Oregon & SW Washington's Premier Business Brokerage for Listing & Sold Businesses Business Brokerage made easy with established policies and procedures. We understand that a successful business needs an exit strategy. In a business sale, participants will likely include some combination of the following: buyer, seller, landlord, accountant(s), attorney(s) and lender. Spouses, family members, heirs, and many others can also play a role. We can make that transition easy for you. Experience navigating these waters is key to success. We ha",2026-07-12T15:27:45.971850+00:00,2026-07-12T15:27:45.971850+00:00
e9ce9727b1376aa8,Our Services,25000000.0,,500000.0,,WA,other,https://bbcpnw.com/,"anthony wright, mba",bbcpnw.com,"Our Services We Mean Business as in Business Brokerage - Oregon & SW Washington's Premier Business Brokerage for Listing & Sold Businesses Business Brokerage made easy with established policies and procedures. We understand that a successful business needs an exit strategy. In a business sale, participants will likely include some combination of the following: buyer, seller, landlord, accountant(s), attorney(s) and lender. Spouses, family members, heirs, and many others can also play a role. We can make that transition easy for you. Experience navigating these waters is key to success. We have the experience.  We serve Main Street to the Lower Middle Market businesses with revenues in the $500,000 - $25 million range. Call or email today for a confidential consultation. What Is My Business Worth? The first step is an analysis of the worth of your business. Call or email today for a free, no obligation consultation to determine the dollar value of your business. Can BBC Pacific Northwes",2026-07-12T15:27:45.977085+00:00,2026-07-12T15:27:45.977085+00:00
dc80c05db6f0513d,We Mean Business as in Business Brokerage - Oregon & SW Washington's Premier Business Brokerage for Listing & Sold Businesses,25000000.0,,500000.0,,WA,other,https://bbcpnw.com/,"anthony wright, mba",bbcpnw.com,"We Mean Business as in Business Brokerage - Oregon & SW Washington's Premier Business Brokerage for Listing & Sold Businesses Business Brokerage made easy with established policies and procedures. We understand that a successful business needs an exit strategy. In a business sale, participants will likely include some combination of the following: buyer, seller, landlord, accountant(s), attorney(s) and lender. Spouses, family members, heirs, and many others can also play a role. We can make that transition easy for you. Experience navigating these waters is key to success. We have the experience.  We serve Main Street to the Lower Middle Market businesses with revenues in the $500,000 - $25 million range. Call or email today for a confidential consultation. What Is My Business Worth? The first step is an analysis of the worth of your business. Call or email today for a free, no obligation consultation to determine the dollar value of your business. Can BBC Pacific Northwest Sell the Re",2026-07-12T15:27:45.979150+00:00,2026-07-12T15:27:45.979150+00:00
ec295599d5759bc6,Meet The Founder,125477.0,125477.0,626000000000.0,Oregon,WA,restaurant,mailto:anthony@bbcpnw.com,"anthony wright, mba",bbcpnw.com,"Meet The Founder ANTHONY WRIGHT - Proprietor, Principal Real Estate Broker and Pug Owner IBBA 2023 Outstanding Producer Award IBBA 2025 Chairmans Circle Award. Anthony was the ONLY Recipient of this award based in Oregon and SW WA. IBBA 2025 Deal Maker Award (10+ Businesses Sold in 2025). Anthony was the ONLY Recipient of this award in the Pacific Northwest (Oregon, WA & Idaho). (The IBBA® is the world’s largest professional community of business intermediary specialists with membership over 3,200+.) Anthony Wright is the Owner/Principal Broker at BBC Pacific Northwest, LLC in Lake Oswego, Oregon and a 2nd office location in downtown Vancouver, WA. He brings to this role over 30 years of combined experience in real estate, financial consulting, and small business ownership. Anthony enjoys meeting business owners and discussing all aspects of the business and life experience. A Finance and Marketing double major at The University of Oregon and an M.B.A. at Portland State University are ",2026-07-12T15:27:45.983058+00:00,2026-07-12T15:27:45.983058+00:00
2aafc65495925a2d,anthony@bbcpnw.com,125477.0,125477.0,626000000000.0,Oregon,WA,restaurant,mailto:anthony@bbcpnw.com,"anthony wright, mba",bbcpnw.com,"ANTHONY WRIGHT - Proprietor, Principal Real Estate Broker and Pug Owner IBBA 2023 Outstanding Producer Award IBBA 2025 Chairmans Circle Award. Anthony was the ONLY Recipient of this award based in Oregon and SW WA. IBBA 2025 Deal Maker Award (10+ Businesses Sold in 2025). Anthony was the ONLY Recipient of this award in the Pacific Northwest (Oregon, WA & Idaho). (The IBBA® is the world’s largest professional community of business intermediary specialists with membership over 3,200+.) Anthony Wright is the Owner/Principal Broker at BBC Pacific Northwest, LLC in Lake Oswego, Oregon and a 2nd office location in downtown Vancouver, WA. He brings to this role over 30 years of combined experience in real estate, financial consulting, and small business ownership. Anthony enjoys meeting business owners and discussing all aspects of the business and life experience. A Finance and Marketing double major at The University of Oregon and an M.B.A. at Portland State University are his educational a",2026-07-12T15:27:45.999492+00:00,2026-07-12T15:27:45.999492+00:00
93748ce50014c39d,Privacy Policy – Privacy & Terms – Google,,,,Lake Oswego,OR,restaurant,https://policies.google.com/privacy,"anthony wright, mba",bbcpnw.com,"Sharing your information When you share your information Many of our services let you share information with other people, and you have control over how you share. For example, you can share videos on YouTube publicly or you can decide to keep your videos private. Remember, when you share information publicly, your content may become accessible through search engines, including Google Search. When you’re signed in and interact with some Google services, like leaving comments on a YouTube video or reviewing an app in Play, your name and photo appear next to your activity. We may also display this information in ads depending on your Shared endorsements setting . When Google shares your information We do not share your personal information with companies, organizations, or individuals outside of Google except in the following cases: With your consent We’ll share personal information outside of Google when we have your consent. For example, if you use Google Home to make a reservation through a booking service, we’ll get your permission before sharing your name or phone number with the restaurant. We also provide you with controls to review and manage third party apps and sites you have given access to data in your Google Account. We’ll ask for your explicit consent to share any sensitive personal information . With domain administrators If you’re a student or work for an organization that uses Google services, your domain administrator and resellers who manage your account will have access to your Google Account. They may be able to: Access and retain information stored in your account, like your email View statistics regarding your account, like how many apps you install Change your account password Suspend or terminate your account access Receive your account information in order to satisfy applicable law, regulation, legal process, or enforceable governmental request Restrict your ability to delete or edit your information or your privacy settings For external proc",2026-07-12T15:27:46.008658+00:00,2026-07-12T15:27:46.008658+00:00
a10ea6fdc93bd81e,Privacy Policy – Privacy & Terms – Google,,,,,NH,restaurant,https://policies.google.com/privacy,"anthony wright, mba",bbcpnw.com,"Sharing your information When you share your information Many of our services let you share information with other people, and you have control over how you share. For example, you can share videos on YouTube publicly or you can decide to keep your videos private. Remember, when you share information publicly, your content may become accessible through search engines, including Google Search. When you’re signed in and interact with some Google services, like leaving comments on a YouTube video or reviewing an app in Play, your name and photo appear next to your activity. We may also display this information in ads depending on your Shared endorsements setting . When Google shares your information We do not share your personal information with companies, organizations, or individuals outside of Google except in the following cases: With your consent We’ll share personal information outside of Google when we have your consent. For example, if you use Google Home to make a reservation through a booking service, we’ll get your permission before sharing your name or phone number with the restaurant. We also provide you with controls to review and manage third party apps and sites you have given access to data in your Google Account. We’ll ask for your explicit consent to share any sensitive personal information . With domain administrators If you’re a student or work for an organization that uses Google services, your domain administrator and resellers who manage your account will have access to your Google Account. They may be able to: Access and retain information stored in your account, like your email View statistics regarding your account, like how many apps you install Change your account password Suspend or terminate your account access Receive your account information in order to satisfy applicable law, regulation, legal process, or enforceable governmental request Restrict your ability to delete or edit your information or your privacy settings For external proc",2026-07-12T15:27:46.014137+00:00,2026-07-12T15:27:46.014137+00:00
87211b91621dab78,"Copyright © 2021 BBC Pacific Northwest, LLC - All Rights Reserved.",,,,,,other,https://www.godaddy.com/websites/website-builder?isc=pwugc&utm_source=wsb&utm_medium=applications&utm_campaign=en-us_corp_applications_base,"anthony wright, mba",bbcpnw.com,"Copyright © 2021 BBC Pacific Northwest, LLC - All Rights Reserved. Powered by",2026-07-12T15:27:46.016829+00:00,2026-07-12T15:27:46.016829+00:00
27e9d4bccaa2769e,Family-Owned Company | 45+ Year History | Exceptional Opportunity!,138015.0,75000.0,138015.0,,AL,other,https://birminghambusinessbroker.com/fitness-center,fletcher brown,birminghambusinessbroker.com,"205.807.1449 Home Who We Are Our Services Our Experience Businesses For Sale Brown Realty Contact Us More Home Who We Are Our Services Our Experience Businesses For Sale Brown Realty Contact Us 205.807.1449 Home Who We Are Our Services Our Experience Businesses For Sale Brown Realty Contact Us Growing Fitness Center For Sale Location Alabama Financial Information Asking: $115,000 Gross Revenue: $138,015 SDE: $75,000 Inventory: n/a Furniture, Fixtures & Equipment: $25,000 (included) Rent: $4,050/mo Business Description This Fitness center opened in late 2019 and has seen steady growth ever since. It's projected to surpass its 202 revenue this year. With recurring deposits of around $11,000 per month, it's situated in a highly desirable Birmingham neighborhood, making it easily accessible to residents. Despite minimal marketing, it has become a beloved community hub. Ideal for a new owner-operator or conversion to a franchise. Don't miss out on this opportunity! Inquire today! Facilities Facility was built out in 2019 and includes fitness equipment. Practically a New Facility. Building is 3,150 sq ft and rent is $4,050/mo. Lease expiration is 11/30/2026. Growth & Expansion There are countless opportunities to take this business to the next  level. Supplement sales, nutritional coaching, more class times, new  class types (yoga, spin, pilates), are just a few ways that a new owner  could exponentially increase revenue.  As well as put a marketing plan  together and adding new coaches/trainers! Financing and Training Financing: Negotiable Support/Training: Willing to do what's necessary for a smooth transition Reason Selling Growing family Copyright © 2026 Brown Business Brokers - All Rights Reserved. Who We Are Our Services Our Experience Businesses For Sale Brown Realty Contact Us",2026-07-12T15:28:37.213344+00:00,2026-07-12T15:28:37.213344+00:00
d06212f400d82900,Long-History Light Manufacturing Apparel Business,138015.0,75000.0,138015.0,,AL,technology,https://birminghambusinessbroker.com/fitness-center,fletcher brown,birminghambusinessbroker.com,"205.807.1449 Home Who We Are Our Services Our Experience Businesses For Sale Brown Realty Contact Us More Home Who We Are Our Services Our Experience Businesses For Sale Brown Realty Contact Us 205.807.1449 Home Who We Are Our Services Our Experience Businesses For Sale Brown Realty Contact Us Growing Fitness Center For Sale Location Alabama Financial Information Asking: $115,000 Gross Revenue: $138,015 SDE: $75,000 Inventory: n/a Furniture, Fixtures & Equipment: $25,000 (included) Rent: $4,050/mo Business Description This Fitness center opened in late 2019 and has seen steady growth ever since. It's projected to surpass its 202 revenue this year. With recurring deposits of around $11,000 per month, it's situated in a highly desirable Birmingham neighborhood, making it easily accessible to residents. Despite minimal marketing, it has become a beloved community hub. Ideal for a new owner-operator or conversion to a franchise. Don't miss out on this opportunity! Inquire today! Facilities Facility was built out in 2019 and includes fitness equipment. Practically a New Facility. Building is 3,150 sq ft and rent is $4,050/mo. Lease expiration is 11/30/2026. Growth & Expansion There are countless opportunities to take this business to the next  level. Supplement sales, nutritional coaching, more class times, new  class types (yoga, spin, pilates), are just a few ways that a new owner  could exponentially increase revenue.  As well as put a marketing plan  together and adding new coaches/trainers! Financing and Training Financing: Negotiable Support/Training: Willing to do what's necessary for a smooth transition Reason Selling Growing family Copyright © 2026 Brown Business Brokers - All Rights Reserved. Who We Are Our Services Our Experience Businesses For Sale Brown Realty Contact Us",2026-07-12T15:28:37.214162+00:00,2026-07-12T15:28:37.214162+00:00
a78b69f5e9892071,Grooving and Grinding Pavement Business,138015.0,75000.0,138015.0,,AL,other,https://birminghambusinessbroker.com/fitness-center,fletcher brown,birminghambusinessbroker.com,"205.807.1449 Home Who We Are Our Services Our Experience Businesses For Sale Brown Realty Contact Us More Home Who We Are Our Services Our Experience Businesses For Sale Brown Realty Contact Us 205.807.1449 Home Who We Are Our Services Our Experience Businesses For Sale Brown Realty Contact Us Growing Fitness Center For Sale Location Alabama Financial Information Asking: $115,000 Gross Revenue: $138,015 SDE: $75,000 Inventory: n/a Furniture, Fixtures & Equipment: $25,000 (included) Rent: $4,050/mo Business Description This Fitness center opened in late 2019 and has seen steady growth ever since. It's projected to surpass its 202 revenue this year. With recurring deposits of around $11,000 per month, it's situated in a highly desirable Birmingham neighborhood, making it easily accessible to residents. Despite minimal marketing, it has become a beloved community hub. Ideal for a new owner-operator or conversion to a franchise. Don't miss out on this opportunity! Inquire today! Facilities Facility was built out in 2019 and includes fitness equipment. Practically a New Facility. Building is 3,150 sq ft and rent is $4,050/mo. Lease expiration is 11/30/2026. Growth & Expansion There are countless opportunities to take this business to the next  level. Supplement sales, nutritional coaching, more class times, new  class types (yoga, spin, pilates), are just a few ways that a new owner  could exponentially increase revenue.  As well as put a marketing plan  together and adding new coaches/trainers! Financing and Training Financing: Negotiable Support/Training: Willing to do what's necessary for a smooth transition Reason Selling Growing family Copyright © 2026 Brown Business Brokers - All Rights Reserved. Who We Are Our Services Our Experience Businesses For Sale Brown Realty Contact Us",2026-07-12T15:28:37.214905+00:00,2026-07-12T15:28:37.214905+00:00
96cb64d96b6828e7,"Cannabis Cultivation, Processing and Transportation Business",,,,,,other,https://birminghambusinessbroker.com/environmental-services-1,fletcher brown,birminghambusinessbroker.com,205.807.1449 Home Who We Are Our Services Our Experience Businesses For Sale Brown Realty Contact Us More Home Who We Are Our Services Our Experience Businesses For Sale Brown Realty Contact Us 205.807.1449 Home Who We Are Our Services Our Experience Businesses For Sale Brown Realty Contact Us Page Not Found We can’t seem to find the page you’re looking for. Go To Home Page Copyright © 2026 Brown Business Brokers - All Rights Reserved. Who We Are Our Services Our Experience Businesses For Sale Brown Realty Contact Us,2026-07-12T15:28:37.215593+00:00,2026-07-12T15:28:37.215593+00:00
521235c201581477,Online and Onsite Retail Fabric Business,1650000.0,200000.0,1325000.0,,AL,retail,https://birminghambusinessbroker.com/online%2Fretail-fabric-biz,fletcher brown,birminghambusinessbroker.com,"205.807.1449 Home Who We Are Our Services Our Experience Businesses For Sale Brown Realty Contact Us More Home Who We Are Our Services Our Experience Businesses For Sale Brown Realty Contact Us 205.807.1449 Home Who We Are Our Services Our Experience Businesses For Sale Brown Realty Contact Us Online and Onsite Retail Fabric Business Location Alabama Financial Information Asking: $350,000 Gross Revenue: $1,325,000 SDE: $200,000 Inventory: $1,300,000 (not included) Furniture, Fixtures & Equipment: $35,000 (included) Real Estate: $1,300,000 (not included) Business Description An outstanding opportunity to acquire a well-established online and onsite fabric retail business with a distinguished history of success. This business boasts an extensive online store offering a diverse range of fabrics tailored for crafting exquisite home décor, drapery, bedding, and furniture. With a vast selection of fabric options, trim, and custom-designed dupioni silk fabric available in coordinating plaids, stripes, and solids, this enterprise caters to discerning clientele. Additionally, the business offers an impressive array of designer trims, including tassel fringe, beaded fringe, brushed fringe, bullion fringe, onion fringe, ball fringe, and lip cord. Founded in 1984 within a modest 1000 sq ft building, this enterprise has experienced significant growth and now occupies an expansive 30,000 sq ft warehouse nestled on 6 acres of land. The business and property are available for acquisition at an offering price of $1,650,000, plus the value of the inventory. Of the total, $1,300,000 is attributed to the property, while $350,000 represents the business's value, encompassing equipment  etc.  Purchase of the business without property is an option as well. Note: Financials are based on historical averages. Facilities Located off the city's main road, approximately 6 acres is included with approximately 30,000 building/warehouse sq ft Other Info Year Established: 1984 Employees: 8 Competit",2026-07-12T15:28:37.216239+00:00,2026-07-12T15:28:37.216239+00:00
a9ffe2e0b529f012,Independent Living Facility,5000000.0,3200000.0,3200000.0,Colbert County,AL,technology,https://birminghambusinessbroker.com/manufacturing-business,fletcher brown,birminghambusinessbroker.com,"205.807.1449 Home Who We Are Our Services Our Experience Businesses For Sale Brown Realty Contact Us More Home Who We Are Our Services Our Experience Businesses For Sale Brown Realty Contact Us 205.807.1449 Home Who We Are Our Services Our Experience Businesses For Sale Brown Realty Contact Us Manufacturing Business Location Colbert County, AL Financial Information Asking: $3,200,000 Gross Revenue: n/a SDE: n/a Inventory: n/a Furniture, Fixtures & Equipment: n/a Rent: n/a Business Description This business has been around for over 50 years and is one of the top names in the industry. With products made from recycled materials and with a unique molding technique, this business has developed one of the toughest products on the market with proven durability. Sales are both domestic and international. The average revenue for the last 4 years is over $5,000,000 and the average SDE  for the last 4 years is over $420,000. In addition to the business  sale, the owner would be willing to either LEASE the property back or the purchaser can PURCHASE the real estate as well (TBD). The owner  is looking to retire, and the children are all in different fields. What a terrific opportunity to continue to take this business to new  heights! Facilities There are two buildings on the 5 acre property. Approximately 55,000 to 60,000 square feet between the two buildings with FFE over 1 miilion. Other Info Year Established: 1969 Competition One of the top names in the industry Financing and Training Financing: Owner would consider depending on offer details Support/Training: Willing to do what’s necessary and reasonable for a smooth transition Reason Selling Retiring and eventually relocating Copyright © 2026 Brown Business Brokers - All Rights Reserved. Who We Are Our Services Our Experience Businesses For Sale Brown Realty Contact Us",2026-07-12T15:28:37.216819+00:00,2026-07-12T15:28:37.216819+00:00
