account,broker_name,company_name,listings_url,city,state,active_listings,leaderboard_score
37075.0,dean lobrutto,valuecap,https://www.bizbuysell.com/business-broker/dean-lobrutto/valuecap/29621/,rochester,ny,1.0,52.0
43733.0,michael touey,franprise advisors,https://franpriseadvisors.com/businesses-for-sale/,berwyn,pa,1.0,52.0
27136.0,joseph shemansky mcbi m&ami cm&ap,we sell construction businesses,https://wesellconstructionbusinesses.com/buy/active-listing,clermont,fl,0.0,52.0
37087.0,gary burden,ohio valley business advisors,https://ovballc.com/businesses-for-sale/,middleburg heights,oh,1.0,52.0
39886.0,wes brown,california business sales,https://californiabizsales.com/businesses-for-sale/,roseville,ca,1.0,52.0
39973.0,brandon treese,berkshire hathaway homeservices floberg real estate,https://www.bhhsfloberg.com/search?SearchType=Empty&PropertyType=1%2C2&ApplicationType=FOR_SALE&ListingStatus=1&NewListing=false&Sort=PRICE_DESCENDING&PageSize=32&Page=1&isAgentPage=false&isFranchisePage=true&franchiseeCode=MT301,billings,mt,1.0,52.0
28459.0,sun lee,"bright star realty, llc","https://brightstarres.com/realty/

https://brightstarres.com/business-opportunities/",moore,ok,1.0,52.0
37857.0,nick fares,neo business advisors,https://neobusinessadvisors.com/businesses-for-sale/,avon,oh,1.0,52.0
37891.0,joel walker,"dynamic property investments, llc",https://www.hedgestone.com/businesses-for-sale/,brandon,fl,1.0,52.0
37377.0,van daughtry,"van daughtry consulting, llc",https://www.vdconsulting.com/business-listings/,raleigh,nc,1.0,52.0
15900.0,michael wilmore,capital area business brokerage,https://capitalbusinessbrokerage.biz/business/,orange,va,1.0,52.0
14369.0,fred grimm,"commercial & industrial consultants, inc.",https://commercialindustrialconsultants.com/business-listings,louisville,ky,1.0,52.0
37451.0,gloria mcmann-clark,merrigan & lefebvre realty,https://merriganlefebvre.idxbroker.com/idx/results/listings?pt=all&srt=newest,windsor locks,ct,1.0,52.0
5051.0,bob karlis,cabot business brokers,https://www.cabotbb.com/businesses-for-sale,hingham,ma,0.0,51.0
3465.0,darrel sheley,tnbusinessbrokers,https://www.bizbuysell.com/business-broker/jim-shaub/tn-business-brokers-group-llc/32141/?utm_source=chatgpt.com,knoxville,tn,0.0,51.0
2786.0,brent bressler,bressler ventures lp,https://bizacqplus.com/our-listings,wichita,ks,0.0,51.0
47783.0,stephen hargrove,kw commercial oklahoma,https://www.hargroverealtygroup.com/results-gallery/?proptype=CM&status=A&minsqft=2500&minprice=1500000&keyword=business,oklahoma city,ok,1.0,51.0
37179.0,doug sullivan,woodstone associates llc,https://www.bizbuysell.com/business-broker/doug-sullivan/woodstone-associates-llc/29718/,sarasota,fl,0.0,51.0
46336.0,michael abramowitz,masswell capital,https://www.bizbuysell.com/business-broker/michael-abramowitz/masswell-capital/38236/,woburn,ma,0.0,51.0
41541.0,matt caiazza,matthew thomas advisors,https://www.bizbuysell.com/business-broker/matthew-caiazza/matthew-thomas-advisors/33768/,pittsburgh,pa,0.0,51.0
41909.0,raul ballas,mohave realty inc.,https://mohaverealtyinc.idxbroker.com/idx/results/listings?statusCategory=active&srt=prd,lake havasu city,az,0.0,51.0
40246.0,timothy ulate,metrobizpros,https://www.metrobizpros.com/category/all-products,washington,dc,0.0,50.0
34694.0,"brad coffman, cbi, cm&ap",valorem business brokers,https://valorembrokers.com/businesses-for-sale/,fort lauderdale,fl,0.0,50.0
43805.0,erin pulito,field business advisors,https://fieldbusinessadvisors.com/?s=&post_type=listing&types=&price=&state=,smithtown,ny,0.0,50.0
43647.0,john berlingieri,bridge business brokers,https://bridgebusinessbrokers.ca/broker-services/businesses-for-sale/,smithtown,ny,0.0,50.0
34449.0,kim huskins,ridge hill partners inc.,https://www.bizbuysell.com/brokerdirectory/Profile/ViewAllListings.aspx?J=b&I=2219&s=Ridge%2bHill%2bPartners%2c%2bInc.&k=www.ridgehillpartners.com,unknown,unknown,0.0,50.0
45099.0,medi hashemi,evergreen broker,https://evergreenbroker.com/cannabis-business-for-sale-listings-map/?&wmvc_view_type=list&order_by=field_6_NUMBER%20ASC#wdk_map_results,newport beach,ca,0.0,50.0
41813.0,raavi sravan,urban business brokers,https://urbanbusinessbrokers.com/listing.html,schaumburg,il,0.0,50.0
24247.0,george metos,george metos,https://www.businessbrokergeorge.com/listings/,cottonwood heights,ut,0.0,50.0
42033.0,nico ericksen-deriso,real living wareck d'ostilio,https://wareck.idxbroker.com/idx/results/listings?idxID=b028&pt=1&ccz=city&widgetReferer=true,unknown,unknown,0.0,50.0
46151.0,douglas hall,"bear down brokerage, inc.",https://www.beardownbrokerage.com/ - Needs sign up,unknown,unknown,0.0,50.0
30196.0,frank balzer,hartford business brokers,https://www.hbbus.com/business-listings%3Econnecticut-businesses-for-sale,farmingt or daytona beach,ct,0.0,50.0
20380.0,don maushart,the riboc group,https://www.bizben.com/business-for-sale/bizben-search-advanced.php?showOnlyAvailable=1,unknown,unknown,0.0,50.0
46371.0,eddie miller,3 m g resources,https://www.3mgresources.com/franchises_az.asp?letter=,new orleans,la,0.0,50.0
2472.0,"eric williams, mba",codiligent llc,https://www.codiligent.com/business-listings,portland,or,0.0,50.0
46111.0,wayne hawkins,ohio business brokers,https://www.businessnetworkohio.com/featured-listings,dayton,oh,0.0,50.0
46105.0,reed greer,ana brokers,https://anabrokers.com/businesses-for-sale/,unknown,unknown,0.0,50.0
22529.0,"charles magoffin, cbb","alliant business investments, llc",https://alliantbizinv.com/listings,tucson,az,0.0,50.0
31577.0,michael nolan,empire business brokers inc.,https://www.empirebizbroker.com/businesses-for-sale,raleigh,nc,0.0,50.0
46409.0,bill barnes,"american business brokers group, llc",https://www.americanbusinessbrokersgroup.com/current-clients,unknown,unknown,0.0,50.0
29407.0,dave kaverman,acuity mergers + acquisitions,https://www.acuityma.com/business-for-sale/,asheville,nc,0.0,50.0
34643.0,jeff dousharm,no coast business advisors,http://nocoastbusinessadvisors.com/search-results/?,lincoln,ne,0.0,50.0
17555.0,john sullivan,sullivan business brokers,https://sullivanbusinessbrokers.com/category/uncategorized/featuredlistings/,palm springs,ca,0.0,50.0
17963.0,sal acosta,landon and acosta,https://www.bizbuysell.com/business-broker/sal-acosta/landon-and-acosta/11532/?is_pseo=1,st. clairsville,oh,0.0,50.0
17891.0,matt slappey,georgia association of business brokers,https://gabb.org/businesses-for-sale/,decatur,ga,0.0,50.0
1939.0,michael k. mathews,success business services,https://sharpbizbrokers.com/for-sale/,bel air,md,0.0,50.0
4705.0,pravin pattni,kelly real estate group,https://www.bizquest.com/business-broker/kelly-right-real-estate/moe-yousefi/BW44661/,dallas,tx,0.0,50.0
19185.0,steve kim,newstar realty,http://newstarrealtyny.com/search-business-properties/,garden grove,ca,0.0,50.0
18405.0,glen toadvine,"midwest business advisors, llc",https://www.mwbusinessadvisors.com/businesses-for-sale-1,adrian,mi,0.0,50.0
34123.0,patrick bice,"northwest business sales and certified appraisals, llc",https://nwbusinesssalesandappraisals.com/businesses-for-sale/,eugene,or,0.0,50.0
34177.0,wayne bullis,"rich-biz brokers & advisors, llc",https://richbizbrokers.com/listings/,glen allen,va,0.0,50.0
3222.0,dave richards,keystone business advisors,https://keystonebusinessadvisors.com/businesses-for-sale/,westlake village,ca,0.0,50.0
4498.0,"alan w. tronson, cbi",advantedge advisors,https://www.bizbuysell.com/business-broker/pat-adams/acquisition-finders/6442/,missoula,mt,0.0,50.0
45004.0,dick salem,salem real estate,https://salemrealestate.biz/idx/listings/our-listings/,sioux city,ia,0.0,50.0
25531.0,merri cronk,tylas venture group llc,https://tylasvg.com/businesses-for-sale/,unknown,unknown,0.0,50.0
42712.0,russell logan,freeman-logan m&a advisors,https://www.bizbuysell.com/business-broker/russell-logan/freeman-logan-manda-advisors/34848/,washington,dc,0.0,50.0
502.0,rolf danryd,"griffin business brokers, inc.",https://griffinbusinessbrokers.com/businesses-for-sale/,torrance,ca,0.0,50.0
23888.0,philip marshall,the jordie lee company,https://www.bizquest.com/business-broker/the-jordie-lee-company/michael-hall/BW9930/,unknown,unknown,0.0,50.0
44325.0,thomas puffenberger ii,business network of ohio llc,https://www.businessnetworkohio.com/featured-listings,holland,oh,0.0,50.0
44317.0,linda campbell,the barnett capital group,https://barnettcapitalgroup.com/businesses-for-sale/,lawrenceville,ga,0.0,50.0
27692.0,"todd jackson, jd/mba, cbi, cepa","beacon exit advisors, inc.",https://beaconexit.com/businesses-for-sale/,franklin,tn,0.0,50.0
28005.0,lawrie hollingsworth,"hollingsworth business consultants, llc",https://www.hollbizco.com/businesses-for-sale,annapolis,md,0.0,50.0
28031.0,margot murphy,sage advisory group,https://www.sageadvisors.biz/businesses-for-sale,long beach,ca,0.0,50.0
33547.0,bradley bickers,gbb advisors,https://www.bizbuysell.com/business-broker/bradley-bickers/gbb-advisors/26370/,visalia,ca,0.0,50.0
33468.0,george huffman,iw business brokers,http://iwbusbrokers.com/listings/,oklahoma city,ok,0.0,50.0
15828.0,david driscoll,metro business advisors,https://metrobusinessadvisors.com/business-for-sale/,st. louis,mo,0.0,50.0
12230.0,pat adams,acquisition finders,https://www.bizbuysell.com/business-broker/pat-adams/acquisition-finders/6442/,nashville,tn,0.0,50.0
15675.0,ron stinner,"exodus business solutions, inc","https://www.bizbuysell.com/business-broker/keith-campbell/exodus-business-solutions-inc/9465/

https://www.bizbuysell.com/business-broker/aaron-dizon/exodus-business-solutions-inc/33244/",san diego,ca,0.0,50.0
39307.0,dj waddell,waddell mergers & acquisitions,https://waddellmergers.com/search-for-businesses-for-sale/,fort myers,fl,0.0,50.0
39501.0,jeff games,blue stone business group,https://us.businessesforsale.com/us/agents/blue-stone-business-group,roseville,ca,0.0,50.0
39685.0,jamison rounds,value visor business sales and real estate,https://valuevisor.com/businesses-for-sale/,yankton,sd,0.0,50.0
11264.0,lee leney,texas area business source,https://www.texasbusinesssource.com/searchsellers.html,spring branch,tx,0.0,50.0
49026.0,charles patawaran,gatsby advisors brokerage,"https://www.gatsbyadvisors.com/katy-vibes

https://www.gatsbyadvisors.com/westheimerproperty",houston,tx,3.0,43.5
46529.0,"steve sharp, cbb, cbi",sharp business brokers,https://sharpbizbrokers.com/for-sale/,la mesa,ca,19.0,42.0
47179.0,terry espy,momentum companies,https://momentumprojects.com/for-sale-lease/business/,wilmington,nc,17.0,39.0
46565.0,darren nguyen,bisbroker,https://bisbroker.com/bbs-listings/,unknown,unknown,19.0,38.0
47278.0,rocko bell,business lynx international,https://www.businesslynx.com/business-sales,southlake,tx,16.0,36.0
47164.0,dale brunelle,first choice business brokers - raleigh durham,https://thetriangle.fcbb.com/businesses-for-sale,raleigh,nc,16.0,34.0
46651.0,raymond p. dowd,"pnw business brokers, llc",https://www.bizbuysell.com/business-broker/raymond-p-dowd/pnw-business-brokers-llc/38537/?#bdProfileTabs,eugene,or,15.0,33.0
49126.0,john piskor,first choice business brokers - tampa,https://fcbb.com/businesses-for-sale?page=1,tampa,fl,3.0,31.0
46648.0,terri breindel,happy valley business brokers,https://happyvalleybrokers.com/current-listings/,state college,pa,14.0,30.0
46981.0,leeann schumacher,harcourts desert homes,https://harcourtsdeserthomes.com/business-listings/,palm desert,ca,14.0,30.0
47997.0,timothy lopez,tim lopez group,https://www.bizbuysell.com/business-broker/timothy-lopez/tim-lopez-group/39735/,carlsbad,ca,2.0,29.0
48417.0,samuel baird,"green life business group, inc.",https://greenlifebusiness.com/search-result/?keyword=&location-1=&status%5B%5D=for-sale&status%5B%5D=pending&status%5B%5D=sold&sortby=d_date,san diego,ca,14.0,28.0
47350.0,jimmy carey,metrobrokers inc.,https://www.metrobrokers.com/listings/search-listings/,atlanta,ga,13.0,26.0
49913.0,steve mcconaghy,first choice business brokers columbus,https://columbus.fcbb.com/businesses-for-sale,columbus,oh,12.0,25.0
50184.0,dave raleigh,first choice business brokers - west charlotte,https://westcharlotte.fcbb.com/businesses-for-sale,charlotte,nc,0.0,25.0
49200.0,travis webb,panhandle business brokers,https://panhandlebrokers.com/,destin,fl,10.0,23.0
1086.0,"matt coletta, lcbb, lcbi, m&ami",m&a business advisors,https://mabusinessadvisors.com/businesses-for-sale/,los angeles,ca,8.0,23.0
49329.0,shari mcguire,bizbroker+ / realty one group choice,https://www.bizbrokerplus.com/businessforsale/,maple grove,mn,10.0,20.0
46641.0,scott alexander hite,businesses for sale in portland,https://www.loopnet.com/biz/oregon/portland-businesses-for-sale/,portland,or,8.0,19.0
48560.0,mills cubbage,"bull street mergers, llc","https://www.bizquest.com//business-broker/bull-street-mergers-llc/jeff-matre/BW48575//

https://www.bizquest.com/business-broker/bull-street-mergers-llc/bull-street-mergers/BW48561/?utm_source=chatgpt.com

",charleston,sc,9.0,18.0
49484.0,yasmine acebo,bridge point brokers,https://bridgepointbrokers.com/building-and-construction/,austin,tx,8.0,17.0
46801.0,katrina faber,gile business brokerage team,https://www.gilecre.com/business-brokerage-active-listings,phoenix,az,6.0,16.0
47980.0,matt valantine,valantine ventures,https://www.bizbuysell.com/business-broker/matt-valantine/valantine-ventures/39719/,columbus,oh,7.0,15.0
47313.0,david berman,tower business brokers inc,https://towerbusinessbrokers.com/#BusinessForSale,coral springs,fl,6.0,15.0
47302.0,deborah byon,deborah byon investment realty,https://www.bizben.com/sp/1687812,north hollywood,ca,7.0,14.0
48427.0,2782761 inc.,ontario commercial group,https://www.ontario-commercial.com/businesses-for-sale/,oakville,on,7.0,14.0
49443.0,team unbroker,unbroker,https://unbroker.com/businesses-for-sale/,milford,nh,5.0,14.0
47971.0,shannon mcnichol,nichol city business brokers,https://www.nicholcitybusinessbrokers.com/listings.html,lancaster,ny,7.0,14.0
49834.0,caroline harabedian,re-search concept,https://listyourhomesocal.com/business-for-sale,los angeles,ca,7.0,14.0
50107.0,mike goldstein,keate partners,https://www.keatepartners.com/business-listings/,cincinnati,oh,7.0,14.0
46770.0,jesse hastings,cbh business solutions,https://bbfmls.com/businesses-for-sale/,st cloud,fl,5.0,13.0
50100.0,justin gaspari,coastal business advisors,https://coastaladvisors.ca/listings/,kelowna,bc,6.0,12.0
48522.0,matt evans,vestiary sales and consulting,https://businessesforsale.nebba.com/texas/bulverde/landscaping-and-yard-service-businesses-for-sale/,garden ridge,tx,5.0,11.0
49733.0,adriana cowart,chisca group,https://www.chiscagroup.com/businesses-for-sale/,duluth,ga,5.0,11.0
50186.0,matt millsaps,hedgestone,https://www.hedgestone.com/businesses-for-sale/,fort lauderdale,fl,5.0,10.0
47792.0,kevin layton,apex business advisors,https://www.kcapex.com/business-listings/?status=active,overland park,ks,5.0,10.0
46757.0,edward laub,"legacy advisors, llc/ keller williams commercial",https://legacyadvisors.info/listings-1,wyckoff,nj,5.0,10.0
49505.0,terry mcdonald,first choice business brokers colorado springs,https://thesprings.fcbb.com/businesses-for-sale?sort=FeaturedLocalBusinesses&page=1,colorado springs,co,5.0,10.0
49165.0,jrc team,bizbrokerplus,https://www.bizbrokerplus.com/businessforsale/,jarrell,tx,5.0,10.0
48110.0,andrew wilbur,high point business brokers,https://hpbb.ca/business-listings/,toronto,on,4.0,9.0
48678.0,saba safiari mba ma,first choice business brokers - irvine,https://orangecounty.fcbb.com/businesses-for-sale?sort=FeaturedLocalBusinesses&page=1,irvine,ca,4.0,9.0
47998.0,mark herrmann,trustmark mergers & acquisitions / carolina business advisory services,https://www.carolinaadvisory.com/how-we-market,charlotte,nc,3.0,8.0
49771.0,shiraz mitha,metro florida realty,https://mrcflorida.idxbroker.com/idx/results/listings?statusCategory=active&srt=newest,lake mary,fl,4.0,8.0
48376.0,jesse wallace,llg business brokers,https://businessbrokersllg.com/listings,miami,fl,4.0,8.0
49644.0,pedro rojas,platano advisors,https://platanoadvisors.com/activelistingns-page,dania,fl,4.0,8.0
47091.0,scott blackwood,vista business group,https://vistabusinessexchange.com/listings,lincoln,ks,4.0,8.0
47121.0,ron kutkiewicz,roi real estate and business brokers,https://list.roibusinessbrokers.com/featured-listings/,roxbury,ny,4.0,8.0
49040.0,danilo aquino,florida connexion business brokers,https://floridaconnexionbusiness.com/buy/featured-businesses-for-sale/,orlando,fl,4.0,8.0
48867.0,daniel vasconcelos,first choice business brokers - lake nona,https://lakenona.fcbb.com/businesses-for-sale?location=Florida&sort=FeaturedLocalBusinesses&page=1,orlando,fl,4.0,8.0
46763.0,steve darley,businesses toronto,https://businesses-toronto.com/,toronto,on,4.0,8.0
48960.0,carsten mejlbo,win business advisors,https://winbusinessadvisors.com/,columbia,md,3.0,6.0
49204.0,brian sauvageau,first choice business brokers chicago west,https://chicagowest.fcbb.com/businesses-for-sale,lombard,il,3.0,6.0
49168.0,john hill,"business brokers of america, llc",https://www.businessbroker.net/listings/bfs_result.aspx?By=AdvancedSearch&r_id=33&ind_id=0&ask_price_l=0&ask_price_h=99000000&map_id=12&lcity=&keyword=&lst_no=&time=&bprice=0&fresale=0&ownerfi=0&county_id=,el dorado,ar,3.0,6.0
47922.0,todd smith,corbett business sales and acquisitions,https://corbettbusinessgroup.com/listings/,boston,ma,3.0,6.0
49962.0,kerdai business advisors,kerdai business advisors,https://www.bizbuysell.com/business-broker/kerdai-business-advisors/kerdai-business-advisors/41579/,coral springs,fl,3.0,6.0
49928.0,joshua meltzer,diversified business advisors,https://www.bizquest.com/business-broker/diversified-business-advisors/joshua-meltzer/BW49928,leominster,ma,3.0,6.0
,jimmy yoon,team sprit real estate,https://www.teamspiritrealty.com/business-opportunities,garden grove,ca,3.0,6.0
49641.0,robert ricci,my realty group,https://www.prbizhomesgroup.com/profile#listings,doral,fl,3.0,6.0
48346.0,christina poladian,christina poladin,https://www.loopnet.com/biz/business-opportunity/seafood-boil-business-for-sale-profitable/2323028/,la crescenta-montrose,ca,3.0,6.0
47078.0,yvette criner,texas business for sale l.l.c.,https://txbusinesses4sale.com/listings-for-sale,houston,tx,2.0,6.0
49198.0,karina digiuni,interbloom group,https://www.interbloomgroup.com/business-listings/,sunrise,fl,2.0,5.0
49157.0,ahmed rana,usa business brokerage,https://www.businessbroker.net/listings/bfs_result.aspx?By=AdvancedSearch&r_id=33&ind_id=0&ask_price_l=&ask_price_h=&map_id=12&lcity=true&keyword=&lst_no=&time=0&bprice=0&fresale=0&ownerfi=0&county_id=0,baltimore,md,2.0,4.0
49057.0,george st pierre,"contango investments, inc.",https://contangoinvestments.com/businesses-for-sale/,unknown,unknown,2.0,4.0
47368.0,abigail chartier,prescott commercial real estate,https://prescottcommercialrealestate.idxbroker.com/i/featured-properties,unknown,unknown,2.0,4.0
47760.0,jordan copertino,juels business intermediary's,https://listings.bizequity.com/south-carolina/horry-county/other-wholesalers-and-distributors-for-sale/,myrtle beach,sc,2.0,4.0
46490.0,mike chapin,first class business sales,https://firstclassgroup.myrealestateplatform.com/business-sales/,happy valley,or,2.0,4.0
49941.0,athari advisors,athari advisors,https://athariadvisors.com/listings-1997,charlotte,nc,2.0,4.0
50051.0,juan cabrera,az business brokers,https://www.azbusinessbrokers.com/search-listings,phoenix,az,2.0,4.0
49554.0,tiffani silvey,arkbest business advisors,https://arkbestrealty.idxbroker.com/idx/featured,little rock,ar,2.0,4.0
49441.0,randy woodruff,bridge point business brokers,https://bridgepointbusinessbroker.com/business-listings/,spring hill,fl,2.0,4.0
49596.0,richard gadberry,three oaks advisory services,https://threeoaksbrokerage.com/listing-2/,dallas,tx,2.0,4.0
49602.0,murali barathi,krea business,https://kreabusiness.com/businessforsale/,pleasanton,ca,2.0,4.0
46939.0,dean jones,mass business brokers / tax force,https://www.tax-force.com/buy-a-business,unknown,unknown,2.0,4.0
48246.0,abhimanyu bhalla,corporate business brokers,https://cbb-tristate.com/web/business,unknown,unknown,2.0,4.0
49122.0,forge business brokerage,forge business brokerage,https://www.forgebb.com/listings,boerne,tx,1.0,3.0
49263.0,scott todd,todd business solutions of the carolinas,https://toddbusinesssolutions.com/listings/,huntersville,nc,1.0,3.0
48129.0,robyn knox,robyn knox business broker & advisor,https://robynknox.co/businesses/,beaverton,or,1.0,3.0
50031.0,jennifer hernandez-massey,jh massey group,https://www.bizbuysell.com/business-broker/jennifer-hernandez-massey/jh-massey-group/41643/,palm beach gardens,fl,1.0,2.0
49839.0,michael curtin,winter park capital mb,https://wpbizbrokers.com/buy-a-business/#all-business-list,unknown,unknown,1.0,2.0
47360.0,tim gunsten,the exit company,https://www.bizbuysell.com/business-broker/tim-gunsten/the-exit-company/39218/,carlsbad,ca,1.0,2.0
47735.0,scott hite,green life business group,https://greenlifebusiness.com/search-result/?keyword=&location-1=&status%5B%5D=for-sale&status%5B%5D=pending&status%5B%5D=sold&sortby=d_date,san diego,ca,1.0,2.0
47346.0,john gleason,genuine business advisors,https://www.genuinebusinessadvisors.com/listings/,quincy,ma,1.0,2.0
49712.0,melquisedec lourido,erealty advisors,https://www.erealtyadvisors.com/new-real-estate-listings,white plains,ny,1.0,2.0
48544.0,gus romas,brokerocity inc. real estate brokerage,https://www.brokerocity.com/,algonquin,il,1.0,2.0
48646.0,vlad rascanu,the friendly brokers,https://thefriendlybrokers.com/businesses-for-sale/,austin,tx,1.0,2.0
48984.0,joe hochman,northwest business brokers llc,https://nwbusinessbrokers.com/businesses-for-sale/,sammamish,wa,1.0,2.0
49089.0,daniel diaz,"midtown realty international, inc,",https://buygasstations.com/for-sale-business-only,unknown,unknown,1.0,2.0
48568.0,jonathan vance,brubaker advisors,https://brubakeradvisors.com/listings,littleton,ma,1.0,2.0
49320.0,ryan adair,gratia equity partners,"https://www.bizquest.com//business-broker/gratia-equity-partners/ryan-adair/BW49320//?utm_source=chatgpt.com

",unknown,unknown,1.0,2.0
48265.0,anthony billitteri,pro business brokers of florida,https://www.bizbuysell.com/search/ibba/businesses-for-sale/31/,orlando,fl,1.0,2.0
49609.0,don taylor,foresight business brokers,https://foresightbusinessbrokers.com/businesses-for-sale/,fort collins,co,1.0,2.0
49694.0,daniel robescu,prestige realty,https://prestigerealty.idxbroker.com/i/other-properties,glendale,az,1.0,2.0
47304.0,brian allen,business brokerage advisors,https://www.bizbuysell.com/business-broker/greg-danielson/mercury-link/40670/?utm_source=chatgpt.com,cincinnati,oh,0.0,1.0
48893.0,daniel beverly,eastern business brokers,https://www.eastcoastbusinessbrokers.com/index.php?p=search-result,johnson city,tn,0.0,1.0
48526.0,rory mcdermott,mg business brokers,https://www.mgbb-nc.com/businesses-for-sale,raleigh,nc,0.0,0.0
47583.0,brian fabricatore,triangle commercial advisors,https://trianglecommercialadvisors.com/listings,durham,nc,0.0,0.0
48443.0,alex margulies,slifer smith and frampton,"https://www.ssfcommercial.com/business-listings

http://ssfcommercial.com/for-sale-1",unknown,unknown,0.0,0.0
46872.0,mary mckinney flaherty,tobin leff,https://www.bizbuysell.com/business-broker/david-tobin/tobin-leff/38746/,pittsburgh,pa,0.0,0.0
50048.0,michael thomas,first choice business brokers - northeast ohio,https://fcbb.com/listing-property/construction-northeast-ohio-profitable-established-mold-remediation-construction-business-241-24182#,akron,oh,0.0,0.0
49946.0,simon leibovich,troy business advisers llc,https://www.troyba.com/buy-a-business/,highland park,il,0.0,0.0
50271.0,lydia feral,lydia feral,https://bbfmls.com/businesses-for-sale/,sunny isles beach,fl,0.0,0.0
50279.0,adam post,the post brokerage group,https://www.business-team.com/buy-a-business/search-results.aspx?lid=all,mt pleasant,sc,0.0,0.0
